GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Media Handler,io.wcm.handler.mediasource.dam.impl,DamRendition,110,321,25,53,26,83,26,36,5,18
Media Handler,io.wcm.handler.mediasource.dam.impl,RenditionMetadata,76,473,14,92,14,109,15,65,3,24
Media Handler,io.wcm.handler.mediasource.dam.impl,VirtualTransformedRenditionMetadata,91,214,13,13,19,44,14,15,3,13
Media Handler,io.wcm.handler.mediasource.dam.impl,DamAutoCropping,0,101,4,14,0,25,4,9,0,4
Media Handler,io.wcm.handler.mediasource.dam.impl,DamUriTemplate,25,312,10,37,5,77,9,28,0,11
Media Handler,io.wcm.handler.mediasource.dam.impl,TransformedRenditionHandler,1,143,2,14,0,29,2,13,0,7
Media Handler,io.wcm.handler.mediasource.dam.impl,WebEnabledRenditionCropping,6,98,4,6,2,19,4,4,0,3
Media Handler,io.wcm.handler.mediasource.dam.impl,DamContext,10,173,3,19,2,42,3,26,0,18
Media Handler,io.wcm.handler.mediasource.dam.impl,VirtualRenditionMetadata,31,138,4,10,9,34,7,13,3,10
Media Handler,io.wcm.handler.mediasource.dam.impl,DefaultRenditionHandler.new MediaFormatVisitor() {...},0,47,0,2,0,10,0,3,0,2
Media Handler,io.wcm.handler.mediasource.dam.impl,DefaultRenditionHandler.new MediaFormatVisitor() {...},0,43,0,4,0,12,0,4,0,2
Media Handler,io.wcm.handler.mediasource.dam.impl,DefaultRenditionHandler.new MediaFormatVisitor() {...},2,53,4,12,1,10,4,6,0,2
Media Handler,io.wcm.handler.mediasource.dam.impl,DefaultRenditionHandler,44,742,20,134,7,154,21,75,1,18
Media Handler,io.wcm.handler.mediasource.dam.impl,DamAsset,77,177,18,16,20,39,16,17,4,12
Media Handler,io.wcm.handler.mediasource.dam.impl,DamContext.new ImageProfile() {...},2,3,0,0,1,1,1,1,1,1
Media Handler,io.wcm.handler.mediasource.dam.impl,RenditionMetadata.new LazyValue() {...},0,23,0,2,0,5,0,3,0,2
Media Handler,io.wcm.handler.media.ui,MediaPlaceholder,9,134,4,14,3,30,4,14,0,9
Media Handler,io.wcm.handler.media.ui,ImageUtils,41,70,8,8,9,16,9,5,3,3
Media Handler,io.wcm.handler.media.ui,ResourceMedia,6,209,5,25,1,48,6,24,1,14
Media Handler,io.wcm.handler.mediasource.ngdm.impl.metadata,MetadataResponse.RepositoryMetadata,0,3,0,0,0,1,0,1,0,1
Media Handler,io.wcm.handler.mediasource.ngdm.impl.metadata,MetadataResponse,0,3,0,0,0,1,0,1,0,1
Media Handler,io.wcm.handler.mediasource.ngdm.impl.metadata,NextGenDynamicMediaMetadata,0,269,6,26,0,57,6,25,0,15
Media Handler,io.wcm.handler.mediasource.ngdm.impl.metadata,AccessTokenResponse,0,3,0,0,0,1,0,1,0,1
Media Handler,io.wcm.handler.mediasource.ngdm.impl.metadata,SmartCrop,0,77,0,0,0,17,0,6,0,6
Media Handler,io.wcm.handler.mediasource.ngdm.impl.metadata,MetadataResponse.SmartCrop,0,3,0,0,0,1,0,1,0,1
Media Handler,io.wcm.handler.mediasource.ngdm.impl.metadata,ImsAccessTokenCache.new Expiry() {...},4,13,0,0,2,2,2,2,2,2
Media Handler,io.wcm.handler.mediasource.ngdm.impl.metadata,NextGenDynamicMediaMetadataUrlBuilder,2,68,1,5,1,17,1,4,0,2
Media Handler,io.wcm.handler.mediasource.ngdm.impl.metadata,ImsAccessTokenCache,9,148,0,4,3,31,0,8,0,6
Media Handler,io.wcm.handler.mediasource.ngdm.impl.metadata,NextGenDynamicMediaMetadataServiceImpl,51,253,10,23,7,60,7,19,0,9
Media Handler,io.wcm.handler.mediasource.inline,InlineUriTemplate,9,126,3,5,2,32,3,9,0,7
Media Handler,io.wcm.handler.mediasource.inline,InlineAsset,39,129,8,10,11,29,12,11,5,9
Media Handler,io.wcm.handler.mediasource.inline,InlineMediaSource,28,266,12,40,11,65,17,21,5,7
Media Handler,io.wcm.handler.mediasource.inline,InlineRendition,89,856,32,140,21,192,35,83,4,28
Media Handler,io.wcm.handler.mediasource.inline,InlineAutoCropping,2,56,3,3,1,13,3,3,0,3
Media Handler,io.wcm.handler.mediasource.dam.markup,DamVideoMediaMarkupBuilder,37,163,4,14,11,40,6,16,2,11
Media Handler,io.wcm.handler.media.imagemap.impl,ImageMapAreaImpl,10,58,0,0,3,16,3,8,3,8
Media Handler,io.wcm.handler.media.imagemap.impl,ImageMapParserImpl,5,166,8,20,2,34,8,8,0,2
Media Handler,io.wcm.handler.media.spi,MediaFormatProvider,7,58,1,3,2,15,1,7,0,6
Media Handler,io.wcm.handler.media.spi,ImageMapLinkResolver,4,0,0,0,2,0,2,0,2,0
Media Handler,io.wcm.handler.media.spi,MediaSource,8,555,9,75,5,133,10,56,1,23
Media Handler,io.wcm.handler.media.spi,MediaHandlerConfig,8,107,2,22,4,42,4,30,2,20
Media Handler,io.wcm.handler.mediasource.dam.impl.weboptimized,WebOptimizedImageDeliveryParams,0,35,0,0,0,13,0,9,0,9
Media Handler,io.wcm.handler.mediasource.dam.impl.weboptimized,WebOptimizedImageDeliveryServiceImpl,0,47,0,6,0,11,0,8,0,5
Media Handler,io.wcm.handler.mediasource.dam.impl.weboptimized,ParameterMap,2,134,5,17,1,32,5,10,0,4
Media Handler,io.wcm.handler.mediasource.dam.impl.weboptimized,RelativeCroppingString,0,97,0,0,0,15,0,4,0,4
Media Handler,io.wcm.handler.mediasource.dam.impl.weboptimized,WebOptimizedImageDeliveryCropOption,0,24,0,0,0,3,0,1,0,1
Media Handler,io.wcm.handler.mediasource.dam.impl.metadata,RenditionMetadataWorkflowProcess,16,105,3,7,5,27,3,7,0,5
Media Handler,io.wcm.handler.mediasource.dam.impl.metadata,RenditionMetadataListenerService.RenditionMetadataEvent,73,109,6,6,11,30,5,6,1,4
Media Handler,io.wcm.handler.mediasource.dam.impl.metadata,AssetSynchonizationService,0,27,0,0,0,7,0,5,0,5
Media Handler,io.wcm.handler.mediasource.dam.impl.metadata,RenditionMetadataListenerService,32,122,5,23,6,31,5,15,0,6
Media Handler,io.wcm.handler.mediasource.dam.impl.metadata,WorkflowProcessUtil,6,103,1,13,2,25,1,10,0,4
Media Handler,io.wcm.handler.mediasource.dam.impl.metadata,RenditionMetadataGenerator,48,484,9,51,17,113,9,31,0,10
Media Handler,io.wcm.handler.mediasource.dam.impl.metadata,AssetSynchonizationService.LockWithLogging,16,27,0,0,4,10,4,3,4,3
Media Handler,io.wcm.handler.mediasource.dam,AssetRendition,7,266,2,28,2,64,2,26,0,13
Media Handler,io.wcm.handler.mediasource.dam,DamMediaSource,45,365,14,32,10,82,16,20,2,11
Media Handler,io.wcm.handler.mediasource.dam,AemRenditionType,0,93,0,0,0,15,0,7,0,7
Media Handler,io.wcm.handler.mediasource.ngdm.impl,NextGenDynamicMediaReference,0,144,0,20,0,41,0,22,0,12
Media Handler,io.wcm.handler.mediasource.ngdm.impl,MediaArgsDimension,0,191,4,40,0,37,4,22,0,4
Media Handler,io.wcm.handler.mediasource.ngdm.impl,NextGenDynamicMediaBinaryUrlBuilder,8,76,2,4,2,17,2,3,0,2
Media Handler,io.wcm.handler.mediasource.ngdm.impl,NextGenDynamicMediaContext,0,45,0,0,0,16,0,8,0,8
Media Handler,io.wcm.handler.mediasource.ngdm.impl,SeoNameSanitizer,0,13,0,0,0,3,0,2,0,2
Media Handler,io.wcm.handler.mediasource.ngdm.impl,NextGenDynamicMediaConfigServiceImpl,13,201,3,29,4,32,3,29,0,16
Media Handler,io.wcm.handler.mediasource.ngdm.impl,NextGenDynamicMediaImageDeliveryParams,0,59,0,0,0,22,0,15,0,15
Media Handler,io.wcm.handler.mediasource.ngdm.impl,NextGenDynamicMediaImageUrlBuilder,12,486,11,59,3,110,11,37,0,13
Media Handler,io.wcm.handler.media.format,MediaFormatBuilder,16,274,9,19,3,70,9,33,0,28
Media Handler,io.wcm.handler.media.format,MediaFormatCombinedTitleComparator,9,0,0,0,2,0,2,0,2,0
Media Handler,io.wcm.handler.media.format,MediaFormat,16,792,14,122,3,171,14,95,0,41
Media Handler,io.wcm.handler.media.format,MediaFormatRankingComparator,0,23,0,2,0,6,0,3,0,2
Media Handler,io.wcm.handler.media.format,MediaFormatSizeRankingComparator,0,56,0,6,0,13,0,6,0,3
Media Handler,io.wcm.handler.media.format,Ratio,0,58,0,12,0,11,0,11,0,5
